id,course_id,start,end,course_type,category,course_name,course_syllabus,course_keyword,course_category
11891,course-v1:TsinghuaX+AP000001X+2017_ST,2017-06-05 17:00:00,2017-07-25 00:00:00,0,,大學化學（2017暑期班）,化學是我們認識物質世界的重要窗口。打好堅實的化學基礎，對於完善我們的知識體系，培養多角度思考、分析和解決實際問題的能力，定會有莫大的幫助。,"大學化學（2017暑期班）,隨堂模式,清華大學,化學",科學
11869,course-v1:WageningenX+NUTR101x+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,medicine,營養與健康（2017秋）,學習營養物質的基礎和其對人類健康的影響。,"營養與健康（2017秋）,隨堂模式,瓦赫寧根大學,醫學·健康",運動
10184,course-v1:xuetangX+20170227X+2017_T1,2017-02-20 08:00:00,2017-12-31 23:30:00,0,,如何玩轉學堂雲平臺,,"如何玩轉學堂雲平臺,隨堂模式,",教育
10358,course-v1:CAU+cfxy08110140_1x+2017_T1,2017-03-08 08:00:00,2018-04-08 00:00:00,0,,C程序設計案例教程（基礎）(2017春),C語言曾開發出UNIX操作系統等經典系統。隨着物聯網、智能終端等技術的發展，也用於開發應用程序，因其還具有硬件底層執行能力，並且易於使用，能夠持久豐富和發展。,"C程序設計案例教程（基礎）(2017春),隨堂模式,中國農業大學,",程式
7974,course-v1:TsinghuaX+AP000004X+2016_2017,2016-04-08 08:00:00,2016-07-01 17:00:00,0,,線性代數（先修課）（2016_T2）,電影Matrix (黑客帝國) 的原意是“矩陣”，那矩陣到底有何奧妙之處呢？本課程面向優秀的高中生，以矩陣爲核心內容，介紹大學課程《線性代數》的基本知識。,"線性代數（先修課）（2016_T2）,隨堂模式,清華大學,",商管
9510,course-v1:RITx+CYBER525x+3T2017,2017-11-28 08:00:00,2018-01-23 08:00:00,0,,Cybersecurity Capstone,Demonstrate the knowledge and skills acquired in the Cybersecurity MicroMasters Program.,"Cybersecurity Capstone,隨堂模式,,",程式
1384,course-v1:TsinghuaX+01030132X+2015_T1,2015-07-15 00:00:00,2016-07-15 00:00:00,0,,大學歷史與文化,"相信你渴望上大學, 但你瞭解大學的前世今生嗎? 也許你正在讀大學, 但你深入思
考過大學的意義嗎？ 甚至你讀過了大學，但你真正理解大學的價值嗎？--這門課程就是爲你開的!","大學歷史與文化,隨堂模式,清華大學,",商管
10298,course-v1:TsinghuaX+yunnan00691153X+2017_T1,2017-03-06 00:00:00,2017-06-06 00:00:00,0,,不朽的藝術：走進大師與經典（2017春）,以歷史爲經線，中外比較爲緯線，以文化解讀爲主導，引導修課學生欣賞和理解中西藝術史發展中，最偉大的大藝術家及其不朽藝術傑作的美學特徵和文化精神意蘊。,"不朽的藝術：走進大師與經典（2017春）,隨堂模式,清華大學,",音樂
7186,course-v1:guangxi_TsinghuaX+10421075X+2016_T2,2016-08-25 00:00:00,2016-11-25 00:00:00,0,,微積分B(1),本課程是理工科各專業的一門數學基礎課，系統、全面地介紹了一元函數微積分學的基本內容。課程既保持了數學的嚴謹和抽象的特點，也注意了數學概念的直觀和形象的一面。,"微積分B(1),隨堂模式,,",科學
11740,course-v1:GeorgetownX+BIOX-201-01x+2T2017_2,2017-05-19 08:00:00,2019-05-10 08:00:00,0,,Demystifying Biomedical Big Data: A User’s Guide,"Whether you are a student, basic scientist, researcher, clinician, or librarian, this course is designed to help you understand, analyze, and interpret biomedical big data.","Demystifying Biomedical Big Data: A User’s Guide,隨堂模式,喬治城大學,",程式
8531,course-v1:UC3Mx+HGA.2.1x+1T2017,2017-02-14 08:00:00,2017-04-11 08:00:00,0,,Deciphering Secrets: Unlocking the Manuscripts of Medieval Burgos (Spain),"Explore the medieval city of Burgos (Spain) and assess its history of Jewish, Christian, and Muslim religious and cultural coexistence.","Deciphering Secrets: Unlocking the Manuscripts of Medieval Burgos (Spain),隨堂模式,卡洛斯三世大學,",程式
9411,course-v1:ZK+07729+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,,07729-倉儲技術和庫存理論,,"07729-倉儲技術和庫存理論,隨堂模式,,",程式
679,TsinghuaX/00740043_2X/2015_T1,2015-04-27 15:00:00,2015-07-24 00:00:00,0,computer,C++語言程序設計進階,本課程爲進階篇， 基礎篇見 https://www.xuetangx.com/courses/TsinghuaX/00740043X/2015_T1/about,"C++語言程序設計進階,隨堂模式,清華大學,計算機",程式
11266,course-v1:IMFx+FPP.1x+2T2017,2017-05-10 08:00:00,2017-06-21 08:00:00,0,,"Financial Programming and Policies, Part 1: Macroeconomic Accounts & Analysis","A course on the macroeconomic accounts, their interrelationships, and the analysis of economic developments.","Financial Programming and Policies, Part 1: Macroeconomic Accounts & Analysis,隨堂模式,國際貨幣基金組織,",商管
2756,course-v1:TsinghuaX+80512073_tv+2015_T2_MZ,2015-08-10 00:00:00,2016-08-10 23:30:00,0,,財務分析與決策（2014秋）,這門課程用財務語言解構企業的價值創造過程，從而幫助學習者理解影響價值創造的各種因素，建立財務思維，並具備將其應用於商業決策的能力。,"財務分析與決策（2014秋）,隨堂模式,清華大學,",商管
10308,course-v1:UPValenciaX+IQ101.2x+1T2017,2017-04-25 08:00:00,2018-04-25 08:00:00,0,,El Enlace Químico y las Interacciones Moleculares,Aprenderemos a identificar los tipos de enlace presentes en los compuestos químicos y a relacionar la estructura de éstos con sus propiedades.,"El Enlace Químico y las Interacciones Moleculares,隨堂模式,西班牙瓦倫西亞理工大學,",科學
6818,course-v1:zhongrongxin+jbqy003+2016_7,2016-07-22 08:00:00,2017-04-30 00:00:00,0,,市屬公積金（擔保方式）貸款流程,,"市屬公積金（擔保方式）貸款流程,隨堂模式,,",商管
227,UC_BerkeleyX/ColWri2_2x/2014_T2,2014-12-03 00:00:00,2015-01-27 00:00:00,0,foreign language,英語寫作指導Ⅱ,針對英語語言學習者的寫作入門課程，主要關注短文寫作、語法使用和自我檢查，分爲三個部分，這是第Ⅱ部分。,"英語寫作指導Ⅱ,隨堂模式,加州大學伯克利分校,外語",程式
5642,course-v1:ENG+ENG001+2016_T1,2016-03-01 00:00:00,2016-07-31 23:59:00,0,,English Course for Blended Learning,"IELTS Research Project
Glenn M. Davis","English Course for Blended Learning,隨堂模式,,",語言
11213,course-v1:SDUx+00931800X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,math,線性代數（2017秋）,線性代數是19世紀後期發展起來的一個數學分支，它在當代高等院校的教學計劃中是一門基礎理論課。本課程所介紹的方法廣泛地應用於各個學科。,"線性代數（2017秋）,隨堂模式,山東大學,數學",程式
10623,course-v1:TsinghuaX+yunnan10610224X+2017_T1,2017-03-22 00:00:00,2017-06-22 00:00:00,0,,毛澤東思想和中國特色社會主義理論體系概論（2017春）（雲南開放大學）,毛澤東思想和中國特色社會主義理論體系是中國共產黨治國理政的指南針、顯微鏡和望遠鏡。本課程將帶你探索這些政治理論的來龍去脈、前因後果、微言大義和現實影響等。,"毛澤東思想和中國特色社會主義理論體系概論（2017春）（雲南開放大學）,隨堂模式,清華大學,",商管
4003,course-v1:bdschool+00034237+2015_T2,2015-12-15 00:00:00,2016-01-15 00:00:00,0,,中醫養生方法學,中醫養生是中國傳統文化中最具特色和實用價值的部分，在維護健康、防病治病方面起着重要作用。本課程重點講解實用有效的養生方法，包括精神、睡眠、飲食、藥膳和運動養生。,"中醫養生方法學,隨堂模式,,",運動
7710,course-v1:MichiganX+SW521x+1T2017,2017-01-13 08:00:00,2018-01-30 08:00:00,0,,"Social Work Practice with Individuals, Families, and Small Groups","Learn how to assess and design appropriate intervention strategies for individuals, families, and small groups.","Social Work Practice with Individuals, Families, and Small Groups,隨堂模式,密歇根大學,",程式
2231,course-v1:TsinghuaX+10610193X+__2015__T2_,2015-09-07 00:00:00,2016-07-15 00:00:00,0,,中國近現代史綱要,不懂曾經苦難就不懂昨日的反抗與革命，不懂曾經動亂就不懂今日的改革與法治，本課程將爲你概要地講述1840年以來中國人民追求民族解放與復興之路的偉大曆程。 這門課的教材是《中國近現代史綱要》，高等教育出版社，2013年修訂版。 這門課程一共有16周的教學內容。每週的教學內容包含若干段教學視頻（其中十章正課後還各有一段回顧本章學習重點、難點或討論當前研究熱點問題的“Q ”視頻）。每週教學視頻後附有一定量的習題和閱讀材料。另外，我們大約每4周將安排一次線上測試，以便大家鞏固學習的內容；本學期一共有三次線上測試。 除了線上教學內容外，我們還安排了豐富的線下小班討論活動。我們將會不定期地在網上提前公佈討論的主題和閱讀材料，同學們可根據個人興趣與時間安排自願報名參與。我們的課程還將安排若干次名師輔導講座，邀請在相關領域富有研究的老師來爲同學們講解一些重大的歷史事件或問題。 對於選修《中國近現代史綱要》線上課程並希望以此獲得學分的清華大學同學，你們除了要完成以上的學習環節，還須參加期末統一組織的線下考試。最終的課程成績將由線上學習（60%）和線下考試（40%）構成，按百分制計算。 每週的課程視頻公開時間爲開課周的週一中午12,"中國近現代史綱要,隨堂模式,清華大學,",商管
8853,course-v1:dongguan+zhiye048+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,,信號與系統分析,通過對社會創新領域專業與通識內容的廣泛學習、探索與實踐，全面多角度地瞭解和掌握社會創新的基本理論與方法。,"信號與系統分析,隨堂模式,,",商管
6738,course-v1:test101+test101+2016_T1,2030-01-01 08:00:00,2015-04-01 00:00:00,0,,test,,"test,隨堂模式,,",生活
11735,course-v1:ACCA+FA1_X+sp,2017-06-01 08:00:00,,1,economics,初級財務會計（自主模式）,初級財務會計爲對會計和商務感興趣的人士設計。零門檻課程，由倫敦帝國理工學院分支機構Epigeum設計，國際會計專家任導師。漢化課程時長約10周。加入ACCA-X，爲您打開進入回報豐厚的財會行業通道。,"初級財務會計（自主模式）,自主模式,ACCA,經管·會計",商管
3498,course-v1:HAUNU+PHY001+2015_T2,2016-03-11 09:30:00,2016-07-29 10:00:00,0,,大學物理1 (力學、熱學),"大學物理是面向工科院系1、2年級本科生的物理基礎課程, 大學物理1包括力學、熱學兩部分內容。 在清華這個課程大致需要58課堂學時（1學時 = 45分鐘）。","大學物理1 (力學、熱學),隨堂模式,,",科學
8583,course-v1:TsinghuaX+30240184_p1+sp,2016-12-01 08:00:00,,1,computer,數據結構-算法基礎（微慕課）,本課程旨在圍繞各類數據結構的設計與實現，揭示其中的規律原理與方法技巧；同時針對算法設計及其性能分析，使學生了解並掌握主要的套路與手段。,"數據結構-算法基礎（微慕課）,自主模式,清華大學,計算機",程式
9209,course-v1:UPValenciaX+ISC101.4x+1T2017,2017-01-31 08:00:00,2018-01-31 08:00:00,0,,"Information Systems and Computer Applications, Part 4: Programming",Prepare for the CLEP Information Systems and Computer Applications exam. Part 4 will cover the programming elements of the exam.,"Information Systems and Computer Applications, Part 4: Programming,隨堂模式,西班牙瓦倫西亞理工大學,",程式
8208,course-v1:WageningenX+NUTR103+3T2016,2016-12-06 08:00:00,2017-05-08 08:00:00,0,,Nutrition and Health Part 3: Food Safety,"Learn about bacteria, pesticides and health hazards present in food.","Nutrition and Health Part 3: Food Safety,隨堂模式,瓦赫寧根大學,",運動
3384,course-v1:gxun+00701032X+2015_T2,2015-09-20 00:00:00,2015-12-20 00:00:00,0,,美國政治概論,一個年輕的國家，擁有歷史悠久的憲法；追求民主，卻提防民粹；熱愛自由，卻同樣熱愛法律——美國，一個謎一樣的國家，本課程帶你理解它的政治機制。,"美國政治概論,隨堂模式,,",商管
6925,course-v1:NUDT+520804502+2016_T2,2017-10-08 08:00:00,2030-12-08 00:00:00,0,engineering,隨機信號處理（2016秋）,本課程內容包括隨機信號分析、參數估計、最佳濾波、信號檢測四個部分。主要作用就是使學習者系統地瞭解和掌握本學科領域涉及的隨機信號處理的理論、方法與應用，能夠根據工程實際問題需要分析信號特徵、設計最佳估計器、濾波器和檢測器，能運用統計的思維方法解決工程中的實際問題，爲從事相關技術領域的科學研究打下堅實的理論基礎。,"隨機信號處理（2016秋）,隨堂模式,國防科技大學,工程",商管
5021,course-v1:TsinghuaX+30670043X+sp,2017-06-01 08:00:00,,1,literature,傳播學原理（自主模式）,傳播無處不在，傳播無時不有。50年前，麥克盧漢發出驚世之語：媒體是人體的延伸。如今，我們人人都是媒體，時時都在傳播。這門課幫助學生系統掌握傳播學知識，提高傳播能力，訓練學生的理論思維能力。,"傳播學原理（自主模式）,自主模式,清華大學,社科·法律,文學",科學
11139,course-v1:UQx+Denial101x+2T2017,2017-05-30 08:00:00,2017-10-10 08:00:00,0,,Making Sense of Climate Science Denial,"Climate change is real, so why the controversy and debate? Learn to make sense of the science and to respond to climate change denial.","Making Sense of Climate Science Denial,隨堂模式,昆士蘭大學,",科學
6520,course-v1:HIT+SPOC-1+2016-2,2016-06-28 08:00:00,2016-11-22 01:00:00,0,,SPOC平臺操作手冊,課程概述部分內測,"SPOC平臺操作手冊,隨堂模式,哈爾濱工業大學,",程式
12223,course-v1:SDJTU+110267+2017_T2,2017-06-28 08:00:00,2017-06-29 06:00:00,0,,裝飾材料與施工工藝,,"裝飾材料與施工工藝,隨堂模式,,",程式
4220,course-v1:TsinghuaX-yzu+10610193X+2015_T2,2015-09-14 12:00:00,2017-01-15 00:00:00,0,,中國近現代史綱要,不懂曾經苦難就不懂昨日的反抗與革命，不懂曾經動亂就不懂今日的改革與法治，本課程將爲你概要地講述1840年以來中國人民追求民族解放與復興之路的偉大曆程。 這門課的教材是《中國近現代史綱要》，高等教育出版社，2013年修訂版；主要參考書是王憲明、蔡樂蘇主編：《中國近現代史述要》，清華大學出版社，2008年版。 這門課程一共有13周的教學內容（三篇綜述、十章正課）。每週的教學內容包含若干段教學視頻（其中十章正課後還各有一段回顧本章學習重點、難點或討論當前研究熱點問題的“Q ”視頻）。每週教學視頻後附有一定量的習題和閱讀材料。另外，我們大約每4周將安排一次線上測試，以便大家鞏固學習的內容；本學期一共有三次線上測試。 除了線上教學內容外，我們還安排了豐富的線下小班討論活動。我們將會不定期地在網上提前公佈討論的主題和閱讀材料，同學們可根據個人興趣與時間安排自願報名參與。我們的課程還將安排若干次名師輔導講座，邀請在相關領域富有研究的老師來爲同學們講解一些重大的歷史事件或問題。 對於選修《中國近現代史綱要》線上課程並希望以此獲得學分的清華大學同學，你們除了要完成以上的學習環節，還須參加期末統一組織的線下考試。最終的課程成績將,"中國近現代史綱要,隨堂模式,,",商管
